," This is a citation overview for a set of 2000 documents.",,,,,,,,,,,,,,,,,,,,,,,,,
2019,"Additive manufacturing of electrodes for desalination","Tsai S.-W., Kumar A., Kalyan B., Hou C.-H., Chiang P.-C., Gadgil A.J.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,4
2019,"Multi-material additive manufacturing of functional soft robot","Joyee E.B., Pan Y.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,8,25,4,29
2019,"Effect of initial surface topography during laser polishing process: Statistical analysis","Bordatchev E., Cvijanovic S., Tutunea-Fatan O.R.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,8,1,9
2019,"Mechanical properties and process improvement of tungsten carbide additively manufactured with renewable biopolymers","Carrillo G., Keck D., Martinez-Duarte R.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,6,0,6
2019,"A miniature nickel-diamond electroplated wheel for grinding of the arterial calcified plaque","Lyu J.J., Wu X., Liu Y., Liu Y., Li A.D.-R., Zheng Y., Shih A.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,2,8
2019,"Innovative digital manufacturing curriculum for industry 4.0","Promyoo R., Alai S., El-Mounayri H.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,6,19,6,25
2019,"Study of the geometrical effects of impeller on the flow field in hybrid mixing process for manufacturing nanocomposites","Absar S., Venkatesh Ganduri S.A., Choi H.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Crack removal behavior in ultra-precision machining of sapphire","Nagaraj A., Kwon S.B., Yoon H.-S., Min S.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,2,6
2019,"The effect of nanoclays on nanofiber density gradient in 3D scaffolds fabricated by divergence electrospinning","Zhou Y., Mahurubin S., Sooriyaarachchi D., Tan G.Z.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,6,1,7
2019,"Comparison of numerical methods for fluid-structure interaction simulation of fused deposition modeled nylon components","Sunny S.F., Gleason G.H., Malik A.S.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,4
2019,"Application of deep visualization in CNN-based tool condition monitoring for end milling","Kothuru A., Nooka S.P., Liu R.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,11,31,16,47
2019,"Prediction of femtosecond laser ablation parameter on Human teeth using chemical compositional analysis","Loganathan S., Santhanakrishnan S., Bathe R., Arunachalam M.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2
2019,"Spatial distribution quantification and control of ink flakes in reduced graphene oxide FET inkjet printing","Lee J., Wang C., Zhou S., Chen J.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
2019,"Axial strategy for ultraprecise single point cutting of V-grooves Case 1: Constant chip thickness","Joao D., Milliken N., Bordatchev E.V., Tutunea-Fatan O.R.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,5,0,5
2019,"Experimental investigation and numerical simulation of burr formation in micro-milling of polycarbonates","Hanson C., Hiwase P., Chen X., Jahan M.P., Ma J., Arbuckle G.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,9,0,9
2019,"Integrating a dynamic simulator and advanced process control using the OPC-UA standard","Latif H., Shao G., Starly B.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,7,2,9
2019,"Exploring convergence of snake-skin-inspired texture designs and additive manufacturing for mechanical traction","Tiner C., Bapat S., Nath S.D., Atre S.V., Malshe A.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,13,5,18
2019,"Detection and diagnosis of bottle capping failures based on motor current signature analysis","Azamfar M., Jia X., Pandhare V., Singh J., Davari H., Lee J.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,9,2,11
2019,"Determining the effect of ball burnishing parameters on surface roughness using the Taguchi method","Swirad S., Wdowik R.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,1,12,7,19
2019,"Importance of electrical and physical contact in electromagnetic forming simulations","Zhang S., Kinsey B.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2019,"A voxel based automatic tool path planning approach using scanned data as the stock","Shen F., Tarbutton J.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,2,6
2019,"Comparing the economics of metal additive manufacturing processes for micro-scale plate reactors in the chemical process industry","Manoharan S., Lee K., Freiberg L., Coblyn M., Jovanovic G., Paul B.K.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,6,1,7
2019,"Adiabatic shear banding behavior of additively manufactured superalloy in 625","Bhavsar P., Lopez-Hawa H., Ananda-Kumar R.K., Madhavan V., Moscoso-Kingsley W.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,3
2019,"Oil delivery balancing and priming for multi-diameter minimum quantity lubrication tooling assemblies","Hughey E., Stephenson D.A.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,3
2019,"History of NAMRI and NAMRC","Yamaguchi H., Shih A.J., Wang L., Dods B.G., Bartles D.L., Wavering A.J., Fratini L., Ragai I., Mears L., Moylan S.P., Paul B., Mullany B., Budzinski J.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Laser joining of carbon-fiber-reinforced polymer and metal with high- strength and corrosion-resistant bonds","Wang H., Xiao X., Xiao G., Fan H.-T., Arinez J.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,8,1,9
2019,"Parametric study of micro ultrasonic machining process of hybrid composite stacks using finite element analysis","James S., Panchal S.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,5,4,9
2019,"Comparative experimental investigation of micro-channel fabrication in Ti alloys by laser ablation and laser-induced plasma micro-machining","Bhandari S., Murnal M., Cao J., Ehmann K.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,12,0,12
2019,"Experimental and numerical analysis of roller burnishing of Waspaloy","Rinaldi S., Rotella G., Umbrello D.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,4
2019,"Investigation of a magnetic field-assisted digital-light-processing stereolithography for functionally graded materials","Safaee S., Chen R.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,14,6,20
2019,"Measuring finger engagement during manual assembly operations in automotive assembly","Vedant R.M., Krugh M., Mears L.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,3
2019,"Prognostic modeling of performance degradation in energy storage by lithium-ion batteries","Wang P., Gao R.X.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,6,0,6
2019,"Additive manufacturing of single- And double-layer piezoelectric PVDF-TrFE copolymer sensors","Marandi M., Tarbutton J.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,18,5,23
2019,"Effect of hot rolling on naval brass/WC nanocomposite","Pan S., Yao G., Liu J., Li X.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,3
2019,"Simulation of layer-by-layer selective laser melting process with an efficient remeshing technique","Olleak A., Xi Z.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,10,1,11
2019,"Profile characterisation and response surface modelling of laser surface hardened Cr12 mould steel","Wang Q., Zeng X., Chen C., Lian G., Huang X.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2
2019,"Effect of processing parameters on the microstructure and mechanical behavior of a silicon carbide-silica composite","Beasock D., Stokes T.M., El-Ghannam A., Schmitz T.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,0,4
2019,"Scanning and modeling for non-standard edge geometry endmills","No T., Gomez M., Copenhaver R., Perez J.U., Tyler C., Schmitz T.L.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,10,1,11
2019,"Illumination Compensated images for surface roughness evaluation using machine vision in grinding process","John J.G., Arunachalam N.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,4,13
2019,"Near-net shaping control of triangular stacking in laser cladding process","Lian G., Yao M., Liu Z., Yang S., Chen C., Wang H., Xiang Y., Cong W.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,0,5
2019,"Building blocks for adopting smart manufacturing","Mittal S., Khan M.A., Romero D., Wuest T.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,15,6,21
2019,"Real-time visual detection and correction of automatic screw operations in dimpled light-gauge steel framing with pre-drilled pilot holes","Martinez P., Ahmad R., Al-Hussein M.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,10,2,12
2019,"Analytical modeling and experimental study on machining of CFRP/Ti stacks with submerged abrasive waterjet machining","James S., Narkhede M.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,10,1,11
2019,"Rapid prototyping and physical modelling in the development of a new additive manufacturing process for aluminium alloys","Blindheim J., Welo T., Steinert M.",23519789,"",34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,4,0,4
2019,"A coupled SPH-FEM for fluid-structures interaction problem with free-surface and revetment slope thin-walled structures","Truong-Thi P., Nguyen-Xuan H., Abdel Wahab M.",23662557,"",20, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2019,"Stochastic finite element analysis of nonlinear beam on winkler-pasternack foundation","Meriem S., Djamel N.",23662557,"",20, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2019,"Numerical study of heat and moisture transfers for validation on bio-based building materials and walls","Alioua T., Agoudjil B., Boudenne A.",23662557,"",20, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2
2018,"Patrimony textile materials short characterization","Mitran E.-C., Radu G.-L., Perdum E., Dumitrescu I., Iordache O.-G., Sandulache I.-M., Chivu A.A.",20680783,"",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Undergarment ppe with modular structure for staff working in the national defense, public order and security system","Toma D., Popescu A., Niculescu C., Popescu G., Salistean A., Istrate M., Buzdugan M., Radu M.",20680783,"",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"A three-dimensional thermal shock problem with memory-dependent derivative and fractional order strain","Xue Z.-N., Tian X.-G.",23693029,"",0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Flow boiling characteristics of R245fa in a plate and shell heat exchanger","Song K.S., Lim J., Yun S., Kwon J., Kim Y.",23693029,"",0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Initial conditions effect on thermosolutal natural convection in a horizontal annular porous cavity","Ja A., Cheddadi A.",23693029,"",0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"The formation of pollutants CO/CO2 in a steam-injected combustor","Darbandi M., Ghafourizadeh M., Schneider G.E.",23693029,"",0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2018,"Using CFD in the design process of a toilet bowl","Lopes A.G., Costa V.",23693029,"",0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Steady state modelling, experimental validation and performance analysis of thermo-acoustic system","Haggag S., Ibrahim G., Al-Ajeel B., Suboh T., Tourk A.",23693029,"",0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Optimal control of a stirling engine","Schwalbe K., Khodja A., Scheunert M., Hoffmann K.H.",23693029,"",0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Study on the aroma-therapeutic effects of textiles functionalized by herbal extracts","Pricop F., Popescu A., Rascov M., Chirila L., Scarlat R., Buzdugan M., Cerempei A., Muresan E.",20680783,"",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,3
2018,"Unsteady stagnation point flow of nanofluid over a stretching/shrinking sheet in a porous medium","Shomali A., Panahi A., Sabour M.H., Mosania M.",23693029,"",0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2
2018,"Ergonomics and human factors in waste collection: analysis and suggestions for the door-to-door method","Battini D., Botti L., Mora C., Sgarbossa F.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,4,14,4,18
2018,"Novel myco-composite material obtained with fusarium oxysporum","Iordache O., Perdum E., Mitran E.C., Chivu A., Dumitrescu I., Ferdes M., Sandulache I.-M.",20680783,"",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2
2018,"Magnetohydrodynamic drop-on-demand liquid metal additive manufacturing: System overview and modelling","Sukhotskiy V., Vishnoi P., Karampelas I.H., Vader S., Vader Z., Furlani E.P.",23693029,"",0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,5,1,6
2018,"Towards an Automatic System to Spindle Faults Detection ⁎","Garzon C.V., Moncayo G.B., Alcantara D.H., Tudon Martinez J.C., Morales-Menendez R.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2018,"Correntropy based IPKF filter for parameter estimation in presence of non-stationary noise process","Sen S., Criniere A., Mevel L., Cerou F., Dumoulin J.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2
2018,"An Islanding Fault Detection Method with CFDF-SVM Based RPV Approach under Pseudo Islanding Phenomenon","Li Y., Lu N., Jiang B., Ma Y., Wang X.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,3,7
2018,"On-Board Voltage Regulation For All-Electric DC Ships ⁎","Haseltalab A., Botto M.A., Negenborn R.R.",24058963,"",51, 29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,4
2018,"A Thrust Allocation Algorithm considering Dynamic Positioning and Roll Damping Thrust Demands using multi-step Quadratic Programming ⁎","Koschorrek P., Hahn T., Jeinsch T.",24058963,"",51, 29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,2,6
2018,"A Dynamic Window-Based Controller for Dynamic Positioning Satisfying Actuator Magnitude Constraints","Norgaard Sorensen M.E., Lyngstadaas O.N., Eriksen B.-O.H., Breivik M.",24058963,"",51, 29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2018,"Non-fragile actuator fault estimation and accommodation for switched systems ⁎","Du D., Cocquempot V.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,2,5
2018,"A New Local-Model-Based Distributed Fault Diagnosis Scheme for Multi-Agent Systems with Actuator Faults","Qin L., He X., Zhou D., Cui J., Li F., Wang G.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,9,1,10
2018,"A comparative feature analysis for gear pitting level classification by using acoustic emission, vibration and current signals","Sanchez R.-V., Lucero P., Vasquez R.E., Cerrada M., Cabrera D.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,4,12,4,16
2018,"On improving fault detection and diagnosis using alarm-range normalisation ⁎","Lucke M., Chioua M., Grimholt C., Hollender M., Thornhill N.F.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,1,6
2018,"A Fault Detection Scheme for Uncertain Switched Systems Under Asynchronous Switching","Na Y., Li L., Ding S.X., Abdo A.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,2,5
2018,"Simultaneous estimation of multiple sensor and process faults for non-linear discrete-time systems","Pazera M., Witczak M., Aubrun C., Korbicz J.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2
2018,"Sliding Mode Observers for Fault Detection in Linear Dynamic Systems ⁎","Zhirabok A.N., Shumsky A.E., Zuev A.V.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,6,0,6
2018,"Moment-Matching-Based Identification of Wave Energy Converters: the ISWEC Device ⁎","Faedo N., Pena-Sanchez Y., Ringwood J.V.",24058963,"",51, 29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
2018,"Distributed Fault-Tolerant Control of High-Order Input-Output Multi-Agent Systems","Khalili M., Zhang X., Cao Y., Polycarpou M., Parisini T.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
2018,"Distributed Design of Sensor Fault-Tolerant Control for Preserving Comfortable Indoor Conditions in Buildings ⁎","Papadopoulos P.M., Reppa V., Polycarpou M.M., Panayiotou C.G.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,0,5
2018,"Development of a Trimaran ASV","Silva I.S., Campopiano F., Lopes G.S.V., Uenojo A.K., Silva H.T., Pellini E.L., Alvarez A.A., Barros E.A.",24058963,"",51, 29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,12,1,13
2018,"Resilient Synergetic Control for fault tolerant control system","Ettouil R., Chabir K., Sauter D., Abdelkrim M.N.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,5,1,6
2018,"Graph-based Grouping of Statistical Dependent Alarms in Automated Production Systems","Kinghorst J., Pirehgalin M.F., Vogel-Heuser B.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,4
2018,"Degradation-level Assessment and Online Prognostics for Sliding Chair Failure on Point Machines","Atamuradov V., Medjaher K., Camci F., Dersin P., Zerhouni N.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,8,1,9
2018,"Fault-Tolerant Cooperative Control for Multiple UAVs Based on UDE and Model Following SMC ⁎","Li P., Yu X., Zhang Y.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2
2018,"Stable, Planar Self Propulsion Using a Hinged Flap","Hussein A.A., Hajj M.R., Woolsey C.",24058963,"",51, 29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,3
2018,"A Unitary Construction of Takagi-Sugeno Fuzzy Fault Detection Filters","Krokavec D., Filasova A.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2
2018,"Integration of Time-Varying threshold-based Fault Detection and Tolerant Control","Wang X., Wang X., Tan C.P., Yang R.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Detection filter design for homogeneous multi-agent networks ⁎","Szabo Z., Bokor J., Hara S.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Fault Detection for Dynamical Systems using Differential Geometric and Concurrent Learning Approach","Chakraborty I., Vrabie D.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,6,1,7
2018,"Anomaly Detection for the European XFEL using a Nonlinear Parity Space Method","Nawaz A., Pfeiffer S., Lichtenberg G., Rostalski P.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,2,7
2018,"Finite-Horizon H∞ Fault Estimation for Time-Varying Systems with Random Access Protocol ⁎","Zou L., Wang Z., Zhou D.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2
2018,"A Deep Belief Network-based Fault Detection Method for Nonlinear Processes","Tang P., Peng K., Zhang K., Chen Z., Yang X., Li L.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,8,24,3,27
2018,"Comparison of Model Predictive and Reinforcement Learning Methods for Fault Tolerant Control","Ahmed I., Khorasgani H., Biswas G.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,9,1,10
2018,"Multi-Objective H-/H∞ Fault Detection Filter Design For T-S Fuzzy Systems With Finite Frequency Specifications","Chibani A., Chadli M., Shi P., Benhadj Braiek N.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,8,0,8
2018,"Sensors Faults: A YJBK Approach for Compensation","Niemann H.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Electromagnetic and vibration finite element model for early fault detection in permanent magnet machine","Ginzarly R., Hoblos G., Moubayed N.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2
2018,"A fault tolerant control scheme for the reentry vehicle with reduced control effort","Chang J., Guo Z., Cieslak J.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,3
2018,"Interval observer fault detection ensuring detectability and isolability by using a set-invariance approach ⁎","Pourasghar M., Puig V., Ocampo-Martinez C.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,4
2018,"Using quality control in optimizing opportunistic maintenance","Dutoit C., Dehombreux P., Riviere Lorphevre E.",24058963,"",51, 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,1,6
