2019,"Diagnostics of new species of Neotropical Tischeriidae (Lepidoptera), with the first record of Coptotriche Walshingham from South America","Stonis J.R., Diskus A., Remeikis A., Katinas L., Torres N.C., Schuster J., Puplesyte-Chambers J.",11755326,"Zootaxa",4691, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,8,0,8
2019,"Emergence of hystricognathous rodents: Palaeogene fossil record, phylogeny, dental evolution and historical biogeography","Marivaux L., Boivin M.",00244082,"Zoological Journal of the Linnean Society",187, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,9,4,13
2019,"Corallimorpharians (Anthozoa: Corallimorpharia) from the Argentinean Sea","Lauretta D., Martinez M.I.",11755326,"Zootaxa",4688, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3
2019,"Follicular structures of cows with cystic ovarian disease present altered expression of cytokines","Stassi A.F., Gareis N.C., Marelli B.E., Matiller V., Leiva C.J.M., Rey F., Ortega H.H., Salvetti N.R., Baravalle M.E.",09671994,"Zygote",27, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,1,6
2019,"Novel morphological structures in frogs: Vocal sac diversity and evolution in Microhylidae (Amphibia: Anura)","Targino M., Elias-Costa A.J., Taboada C., Faivovich J.",00244082,"Zoological Journal of the Linnean Society",187, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,0,5
2019,"Laparoscopic ureterolysis without omentoplasty in the management of the uropathy secondary to idiopathic retroperitoneal fibrosis","Bergero M.A., Marchinena P.A.G., Gueglio G., David C., Dipatto F., Jurado A.",09745092,"World Journal of Laparoscopic Surgery",12, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Challenges and choices in the pharmacological treatment of non-severe pediatric asthma: A commentary for the practicing physician","Kalayci O., Abdelateef H., Pozo Beltran C.F., El-Sayed Z.A., Gomez R.M., Hossny E., Morais-Almeida M., Nieto A., Phipatanakul W., Pitrez P., Wong G.W., Xepapadaki P., Papadopoulos N.G.",19394551,"World Allergy Organization Journal",12, 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,10,0,10
2019,"Sensitization to subtropical grass pollens in patients with seasonal allergic rhinitis from Bahia Blanca, Argentina","Ramon G.D., Barrionuevo L.B., Viego V., Vanegas E., Felix M., Cherrez-Ojeda I.",19394551,"World Allergy Organization Journal",12, 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,1,6
2019,"Evaluation of Scorpion Envenomation by Tityus trivittatus in Adults: An Analysis of Variables Related to Severity of Clinical Presentation","Frassone N.E., Ford J.S., Villalon D., Barnes A., Debes J.D., Marianelli L.G.",10806032,"Wilderness and Environmental Medicine",30, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2019,"A new species of pitviper of the genus Bothrops (Serpentes: Viperidae: Crotalinae) from the Central Andes of South America","Timms J., Chaparro J.C., Venegas P.J., Salazar-Valenzuela D., Scrocchi G., Cuevas J., Leynaud G., Carrasco P.A.",11755326,"Zootaxa",4656, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,6,2,8
2019,"A new large cynodont from the Late Permian (Lopingian) of the South African Karoo Basin and its phylogenetic significance","Abdala F., Gaetano L.C., Smith R.M.H., Rubidge B.S.",00244082,"Zoological Journal of the Linnean Society",186, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,13,1,14
2019,"Spatiotemporal variability of the wind power resource in Argentina and Uruguay","Bianchi E., Solarte A., Guozden T.",10954244,"Wind Energy",22, 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2
2019,"Description of the larvae of four Japanese Platambus Thomson, 1859 (Coleoptera: Dytiscidae: Agabinae) with phylogenetic considerations","Okada R., Alarie Y., Michat M.C.",11755326,"Zootaxa",4646, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,3,7
2019,"Intermediate-advanced hepatocellular carcinoma in Argentina: Treatment and survival analysis","Marciano S., Fernandez N., Silva J., Anders M., Zerega A., Ridruejo E., Romero G., Ameigeiras B., D'Amico C., Gaite L., Bermudez C., Reggiardo V., Colombato L., Gadano A., Silva M., Pinero F.",10079327,"World Journal of Gastroenterology",25, 27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,10,3,13
2019,"Threats Underestimated in Freshwater Plastic Pollution: Mini-Review","Blettler M.C.M., Wantzen K.M.",00496979,"Water, Air, and Soil Pollution",230, 7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,18,22,54,13,67
2019,"Hamadiana chapadensis, a new genus and species of diving beetle from Brazil (Coleoptera, Dytiscidae, Laccophilinae, Laccophilini)","Benetti C.J., Short A.E.Z., Michat M.C.",11755326,"Zootaxa",4615, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
2019,"Preoperative portal vein embolization followed by right hepatectomy to treat a complex common bile duct injury in a 5-year-old child","Glinka J., Bruballa R., De Santibanes M., Claria R.S., Ardiles V., Mazza O.M., Pekolj J., De Santibanes E.",25165410,"World Journal of Pediatric Surgery",2, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
2019,"Survey of glyphosate-, atrazine- and lactofen-resistance mechanisms in Ohio waterhemp (Amaranthus tuberculatus) populations","Murphy B.P., Larran A.S., Ackley B., Loux M.M., Tranel P.J.",00431745,"Weed Science",67, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,11,1,12
2019,"Promises and risks of nonstate action in climate and sustainability governance","Chan S., Boran I., van Asselt H., Iacobuta G., Niles N., Rietig K., Scobie M., Bansard J.S., Delgado Pugley D., Delina L.L., Eichhorn F., Ellinger P., Enechi O., Hale T., Hermwille L., Hickmann T., Honegger M., Hurtado Epstein A., La Hoz Theuer S., Mizo R., Sun Y., Toussaint P., Wambugu G.",17577780,"Wiley Interdisciplinary Reviews: Climate Change",10, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,12,36,10,46
2019,"Water-mediated changes in plant-plant and biological soil crust-plant interactions in a temperate forest ecosystem","Pissolito C., Garibotti I.A., Varela S.A., Arana V., Gonzalez-Polo M., Marchelli P., Bruzzone O.",13991183,"Web Ecology",19, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,4
2019,"Osteology and systematics of Uberabatitan ribeiroi (Dinosauria; Sauropoda): A Late Cretaceous titanosaur from Minas Gerais, Brazil","Silva J.C.G., Marinho T.S., Martinelli A.G., Langer M.C.",11755326,"Zootaxa",4577, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,7,18,6,24
2019,"MicroRNAs contribute to ATP-binding cassette transporter- and autophagy-mediated chemoresistance in hepatocellular carcino","Espelt M.V., Bacigalupo M.L., Carabias P., Troncoso M.F.",19485182,"World Journal of Hepatology",11, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,8,1,9
2019,"BayGEN: A Bayesian Space-Time Stochastic Weather Generator","Verdin A., Rajagopalan B., Kleiber W., Podesta G., Bert F.",00431397,"Water Resources Research",55, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,13,3,16
2019,"Adaptations to a semiaquatic lifestyle in the external ear of southern pinnipeds (Otariidae and Phocidae, Carnivora): Morphological evidences","Loza C.M., Krmpotic C.M., Galliari F.C., Andres Laube P.F., Negrete J., Scarano A.C., Loureiro J., Carlini A.A., Barbeito C.G.",09442006,"Zoology",133, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2019,"Gluten immunogenic peptide excretion detects dietary transgressions in treated celiac disease patients","Costa A.F., Sugai E., De La Paz Temprano M., Niveloni S.I., Vazquez H., Moreno M.L., Smecuol E., Stefanolo J.P., Gonzalez A.F., Maurino E., Dominguez-Flores M.R., Munoz-Suano A., Cebolla-Ramirez A., Verdu E.F., Bai J.C.",10079327,"World Journal of Gastroenterology",25, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,22,12,47,6,53
2019,"A new water governance model aimed at supply-demand management for irrigation and land development in the Mendoza River Basin, Argentina","Salomon-Sirolesi M., Farinos-Dasi J.",20734441,"Water (Switzerland)",11, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,8,2,10
2019,"The osteology of the holotype of the early erythrosuchid Garjainia prima (Diapsida: Archosauromorpha) from the upper Lower Triassic of European Russia","Ezcurra M.D., Gower D.J., Sennikov A.G., Butler R.J.",00244082,"Zoological Journal of the Linnean Society",185, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,3,19,0,19
2019,"New well-preserved craniodental remains of Simomylodon uccasamamensis (Xenarthra: Mylodontidae) from the Pliocene of the Bolivian Altiplano: Phylogenetic, chronostratigraphic and palaeobiogeographical implications","Boscaini A., Gaudin T.J., Quispe B.M., MUNch P., Antoine P.-O., Pujos F.",00244082,"Zoological Journal of the Linnean Society",185, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,18,5,23
2019,"Rolling contact fatigue behavior of dual-phase austempered ductile iron","Colombo D.A., Dommarco R.C., Basso A.D.",00431648,"Wear",418-419, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,8,6,14
2019,"Rolling contact fatigue resistance of Carbidic Austempered Ductile Iron (CADI)","Pedro D.I., Dommarco R.C.",00431648,"Wear",418-419, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,1,14,2,16
2019,"[21st Century World Expositions facing territorial fragility, Las grandes exposiciones del siglo XXI frente a la fragilidad del territorio]","Cimadomo G., Lecardane R.",23410531,"ZARCH",, 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Fusarium head blight and mycotoxins in wheat: Prevention and control strategies across the food chain","Torres A.M., Palacios S.A., Yerkovich N., Palazzini J.M., Battilani P., Leslie J.F., Logrieco A.F., Chulze S.N.",18750710,"World Mycotoxin Journal",12, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,17,11,39,17,56
2019,"Enhancing survival, engraftment, and osteogenic potential of mesenchymal stem cells","Garcia-Sanchez D., Fernandez D., Rodriguez-Rey J.C., Perez-Campo F.M.",19480210,"World Journal of Stem Cells",11, 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,21,40,9,49
2019,"[Participation of no in the vasodilatory action of isoespintanol, Participación de no en la acción vasodilatadora del isoespintanol]","Rinaldi G.J., Rojano B., Schinella G., Mosca S.M.",01214004,"Vitae",26, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,5
2019,"[From the formal right answer to the justified answer. The intensity of justified answer thesis in the different stages of the judicial decision, De la respuesta correcta a la respuesta más justa. La intensidad de la tesis de la respuesta justa en las distintas etapas de la decisión judicial]","Etcheverry J.B.",00419060,"Vniversitas",68, 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Dealing with a hairy beast-larval morphology and chaetotaxy of the Australian endemic diving beetle genus Spencerhydrus (Coleoptera, Dytiscidae, Cybistrini)","Michat M.C., Alarie Y., Watts C.H.S.",13132989,"ZooKeys",2019, 884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2019,"A web-based model-driven platform for web augmentation","Urbieta M., Mahl F., Rossi G., Bosetti G.",,"WEBIST 2019 - Proceedings of the 15th International Conference on Web Information Systems and Technologies",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"A new species of hyalella (crustacea, amphipoda, hyalellidae) from the Puna biogeographic province in Argentina","Peralta M.A., Miranda A.V.I.",13132989,"ZooKeys",2019, 865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,1,6
2019,"Kierkegaard on the reconciliation of conscience","Binetti M.J., Pavlikova M.",13378384,"XLinguae",12, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,5,19,0,19
2019,"Microbiome network analysis of co-occurrence patterns in anaerobic co-digestion of sewage sludge and food waste","Orellana E., Davies-Sala C., Guerrero L.D., Varde I., Altina M., Lorenzo M.C., Figuerola E.L., Pontiggia R.M., Erijman L.",02731223,"Water Science and Technology",79, 10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,12,1,13
2019,"Does the widely distributed rodent calomys tener (Cricetidae: Sigmodontinae) constitute a single evolutionary unit?","Gonzalez-Ittig R.E., Kandel N.P., Bonvicino C.R., Salazar-Bravo J.",19844670,"Zoologia",36, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2
2019,"Spreadsheets to expedite taxonomic publications by automatic generation of morphological descriptions and specimen lists","Magalhaes I.L.F.",11755326,"Zootaxa",4624, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,11,4,15
2019,"Latin American chronic urticaria registry (CUR) contribution to the understanding and knowledge of the disease in the region","Gomez R.M., Jares E., Borges M.S., Baiardini I., Canonica G.W., Passalacqua G., Kaplan A., Latour P., Costa E., Dias G., Lavrut J., Agar Munoz A.M., De los Rios E., Del Rio Navarro B., Diaz M.C., Fisher R.A., Ivancevich J.C., Mendoza A., Morfin Maciel B., Mortera Ortiz G., Ramirez, Aragon D.I., Ratti Sisa H., Rodriguez N., Rodriguez O., Rodriguez Galindo J., Rojo M.I., Slulitell P., Spinelli S.S., Tinoco I., Zanachi A.",19394551,"World Allergy Organization Journal",12, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,4
2019,"Repurposing drugs to target nonalcoholic steatohepatitis","Sookoian S., Pirola C.J.",10079327,"World Journal of Gastroenterology",25, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,3,13,3,16
2019,"Biosorption of crystal violet dye using inactive biomass of the fungus Diaporthe schini","Grassi P., Reis C., Drumm F.C., Georgin J., Tonato D., Escudero L.B., Kuhn R., Jahn S.L., Dotto G.L.",02731223,"Water Science and Technology",79, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,4,16,8,24
2019,"Illustrated catalogue of type specimens of Volutidae (Gastropoda) in the Malacological Collection of the Museo de La Plata, Argentina","Nunez V., Damborenea C., Darrigran G.",14351935,"Zoosystematics and Evolution",95, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"X-linked agammaglobulinemia (XLA):Phenotype, diagnosis, and therapeutic challenges around the world","El-Sayed Z.A., Abramova I., Aldave J.C., Al-Herz W., Bezrodnik L., Boukari R., Bousfiha A.A., Cancrini C., Condino-Neto A., Dbaibo G., Derfalvi B., Dogu F., Edgar J.D.M., Eley B., El-Owaidy R.H., Espinosa-Padilla S.E., Galal N., Haerynck F., Hanna-Wakim R., Hossny E., Ikinciogullari A., Kamal E., Kanegane H., Kechout N., Lau Y.L., Morio T., Moschese V., Neves J.F., Ouederni M., Paganelli R., Paris K., Pignata C., Plebani A., Qamar F.N., Qureshi S., Radhakrishnan N., Rezaei N., Rosario N., Routes J., Sanchez B., Sediva A., Seppanen M.R., Serrano E.G., Shcherbina A., Singh S., Siniah S., Spadaro G., Tang M., Vinet A.M., Volokha A., Sullivan K.E.",19394551,"World Allergy Organization Journal",12, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,25,20,64,15,79
2019,"Learnings from real-life experience of using omalizumab for chronic urticaria in Latin America","Cherrez-Ojeda I., Maurer M., Bernstein J.A., Vanegas E., Felix M., Ramon G.D., Ensina L.F., Larco Sousa J.I., Matos Benavides E.E., Cardona Villa R., Latour Staffeld P., Morfin-Maciel B.M., Mori J., Wilches C P., Mata V.L., Cherrez A.",19394551,"World Allergy Organization Journal",12, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,8,0,8
2019,"A new species of Bothrops (Serpentes: Viperidae: Crotalinae) from Pampas del Heath, southeastern Peru, with comments on the systematics of the Bothrops neuwiedi species group","Carrasco P.A., Grazziotin F.G., Cruz Farfan R.S., Koch C., Antonio Ochoa J., Scrocchi G.J., Leynaud G.C., Chaparro J.C.",11755326,"Zootaxa",4565, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,13,1,14
2019,"[Multiculturalism or feminism? Arguments about the use of the integral veil, ¿Multiculturalismo o feminismo? La discusión en torno al uso del velo integral]","Binetti M.J., Novakova K.S., Pavlikova M.",13378384,"XLinguae",12, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2019,"The bee Ruizanthedella mutabilis Spinola (Hymenoptera: Halictidae): A very common but poorly known species studied using integrative taxonomy","Gonzalez-Vaquero R.A., Roig-Alsina A.",11755326,"Zootaxa",4563, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,3
2019,"Environmental factors influencing guanaco distribution and abundance in central Patagonia, Argentina","Pedrana J., Travaini A., Zanon J.I., Zapata S.C., Rodriguez A., Bustamante J.",10353712,"Wildlife Research",46, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,8,0,8
2019,"A new genus of Cophomantini, with comments on the taxonomic status of Boana liliae (Anura: Hylidae)","Pinheiro P.D.P., Kok P.J.R., Noonan B.P., Bruce Means D., Haddad C.F.B., Faivovich J.",00244082,"Zoological Journal of the Linnean Society",185, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,3,20,2,22
2019,"Acute Toxicity and Sublethal Effects Caused by a Commercial Herbicide Formulated with 2,4-D on Physalaemus albonotatus Tadpoles","Curi L.M., Peltzer P.M., Sandoval M.T., Lajmanovich R.C.",00496979,"Water, Air, and Soil Pollution",230, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,5,13,5,18
2019,"An integrative approach to elucidate the taxonomic status of five species of Phymaturus Gravenhorst, 1837 (Squamata: Liolaemidae) from northwestern Patagonia, Argentina","Becker L.A., Boretto J.M., Cabezas-Cartes F., Marquez S., Kubisch E., Scolaro J.A., Sinervo B., Ibarguengoytia N.R.",00244082,"Zoological Journal of the Linnean Society",185, 1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,2
2019,"On the type materials of the genera interatherium ameghino, 1887 and icochilus ameghino, 1889 (interatheriidae, notoungulata, mammalia) from early miocene of the Santa Cruz Province, Argentina","FernANdez M., Fernicola J.C., CerdeNO E.",11755326,"Zootaxa",4543, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,1,4
2019,"First report of Paelopatides (Synallactida, Synallactidae) for the SW Atlantic, with description of a new species from the deep-sea off Argentina","Martinez M.I., Solis-Marin F.A., Penchaszadeh P.E.",00445231,"Zoologischer Anzeiger",278, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,6,3,9
2019,"Nemertean taxonomy—Implementing changes in the higher ranks, dismissing Anopla and Enopla","Strand M., Norenburg J., Alfaya J.E., Angel Fernandez-Alvarez F., Andersson H.S., Andrade S.C.S., Bartolomaeus T., Beckers P., Bigatti G., Cherneva I., Chernyshev A., Chung B.M., von Dohren J., Giribet G., Gonzalez-Cueto J., Herrera-Bachiller A., Hiebert T., Hookabe N., Junoy J., Kajihara H., Kramer D., Kvist S., Magarlamov T.Y., Maslakova S., Mendes C.B., Okazaki R., Sagorny C., Schwartz M., Sun S.-C., Sundberg P., Turbeville J.M., Xu C.-M.",03003256,"Zoologica Scripta",48, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,9,21,1,22
2018,"Annotated checklist and illustrated key to braconid parasitoids (Hymenoptera, Braconidae) of economically important fruit flies (Diptera, Tephritidae) in Brazil","Marinho C.F., Costa V.A., Zucchi R.A.",11755326,"Zootaxa",4527, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,7,2,9
2018,"Unresolved issues in the prophylaxis of bacterial infections in patients with cirrhosis","Dirchwolf M., Marciano S., Martinez J., Ruf A.E.",19485182,"World Journal of Hepatology",10, 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2
2018,"Cytogenetic Trends in Two Families of the Neotropical Catfishes: Heptapteridae and Pseudopimelodidae (Siluriformes)","Gouveia J.G., Moraes-Manecolo V.P.O.D., Swarca A.C., Fenocchio A.S., Giuliano-Caetano L., Dias A.L.",15458547,"Zebrafish",15, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2
2018,"Deep-sea ascidians (Chordata, Tunicata) from the SW Atlantic: Species richness with descriptions of two new species","Maggioni T., Taverna A., Reyna P.B., Alurralde G., Rimondino C., Tatian M.",11755326,"Zootaxa",4526, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,4
2018,"Glutathione depleting drugs, antioxidants and intestinal calcium absorption","Moine L., Rivoira M., de Barboza G.D., Perez A., de Talamoni N.T.",10079327,"World Journal of Gastroenterology",24, 44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,3,15,4,19
2018,"Differences in chronic spontaneous urticaria between Europe and Central/South America: Results of the multi-center real world AWARE study","Maurer M., Houghton K., Costa C., Dabove F., Ensina L.F., Gimenez-Arnau A., Guillet G., Konstantinou G.N., Labrador-Horrillo M., Lapeere H., Meshkova R., Pastorello E.A., Velasquez-Lopera M., Tamayo Quijano L.M., Vestergaard C., Chapman-Rothe N.",19394551,"World Allergy Organization Journal",11, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,6,4,22,5,27
